record_id,community_id,noc_code,noc_title,sector,year,is_secondary,restriction_notes,source_url,source_type,first_seen_at,last_seen_at,status,manual_override,review_status
sudbury|33100|2026,sudbury,33100,Dental Assistants and Dental Laboratory Assistants,Health,2026,FALSE,,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.059Z,2026-09-10T21:07:36.059Z,active,FALSE,new
sudbury|33101|2026,sudbury,33101,Medical laboratory assistants and related technical occupations,Health,2026,FALSE,,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.059Z,2026-09-10T21:07:36.059Z,active,FALSE,new
sudbury|33102|2026,sudbury,33102,"Nurse aides, orderlies and patient service associates",Health,2026,FALSE,,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.059Z,2026-09-10T21:07:36.059Z,active,FALSE,new
sudbury|42201|2026,sudbury,42201,Social and Community Service Workers,"Education, law and social, community and government services",2026,FALSE,,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.059Z,2026-09-10T21:07:36.059Z,active,FALSE,new
sudbury|42202|2026,sudbury,42202,Early Childhood Educators and assistants,"Education, law and social, community and government services",2026,FALSE,,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.059Z,2026-09-10T21:07:36.059Z,active,FALSE,new
sudbury|42203|2026,sudbury,42203,Instructors of persons with disabilities,"Education, law and social, community and government services",2026,FALSE,,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.059Z,2026-09-10T21:07:36.059Z,active,FALSE,new
sudbury|44101|2026,sudbury,44101,"Home Support Workers, Caregivers, and related occupations","Education, law and social, community and government services",2026,FALSE,,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.059Z,2026-09-10T21:07:36.059Z,active,FALSE,new
sudbury|70010|2026,sudbury,70010,Construction Managers,Trades and transport,2026,FALSE,,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.059Z,2026-09-10T21:07:36.059Z,active,FALSE,new
sudbury|72106|2026,sudbury,72106,Welders and Related Machine Operators,Trades and transport,2026,FALSE,,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.059Z,2026-09-10T21:07:36.059Z,active,FALSE,new
sudbury|72400|2026,sudbury,72400,Construction Millwrights and Industrial Mechanics,Trades and transport,2026,FALSE,,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.059Z,2026-09-10T21:07:36.059Z,active,FALSE,new
sudbury|72401|2026,sudbury,72401,Heavy Duty Equipment Mechanics,Trades and transport,2026,FALSE,,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.059Z,2026-09-10T21:07:36.059Z,active,FALSE,new
sudbury|72410|2026,sudbury,72410,"Automotive Service Technicians, Truck and Bus Mechanics, and Mechanical Repairers",Trades and transport,2026,FALSE,,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.059Z,2026-09-10T21:07:36.059Z,active,FALSE,new
sudbury|72411|2026,sudbury,72411,"Auto body collision, refinishing and glass technicians and damage repair estimators",Trades and transport,2026,FALSE,,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.059Z,2026-09-10T21:07:36.059Z,active,FALSE,new
sudbury|73300|2026,sudbury,73300,Truck Drivers,Trades and transport,2026,FALSE,,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.059Z,2026-09-10T21:07:36.059Z,active,FALSE,new
sudbury|74203|2026,sudbury,74203,Automotive and heavy truck and equipment parts installers and servicers,Trades and transport,2026,FALSE,,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.059Z,2026-09-10T21:07:36.059Z,active,FALSE,new
