record_id,community_id,noc_code,noc_title,sector,year,is_secondary,restriction_notes,source_url,source_type,first_seen_at,last_seen_at,status,manual_override,review_status
brandon|32120|2026,brandon,32120,Medical laboratory technologists,Health,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|32121|2026,brandon,32121,Medical radiation technologists,Health,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|32122|2026,brandon,32122,Medical sonographers,Health,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|33101|2026,brandon,33101,Medical laboratory assistants and related technical occupations,Health,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|33102|2026,brandon,33102,"Nurse aides, orderlies and patient service associates",Health,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|42202|2026,brandon,42202,Early childhood educators and assistants,"Education, law and social, community and government services",2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|72204|2026,brandon,72204,Telecommunications line and cable installers and repairers,Trades and transport,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|72310|2026,brandon,72310,Carpenters,Trades and transport,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|72400|2026,brandon,72400,Construction millwrights and industrial mechanics,Trades and transport,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|72401|2026,brandon,72401,Heavy-duty equipment mechanics,Trades and transport,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|72402|2026,brandon,72402,"Heating, refrigeration and air conditioning mechanics",Trades and transport,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|72410|2026,brandon,72410,"Automotive service technicians, truck and bus mechanics and mechanical repairers",Trades and transport,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|75110|2026,brandon,75110,Construction trades helpers and labourers,Trades and transport,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
brandon|94141|2026,brandon,94141,"Industrial butchers and meat cutters, poultry preparers and related workers",Manufacturing and utilities,2026,FALSE,,https://economicdevelopmentbrandon.com/rcip/rcip-sector-labour-market-priorities-list,html,2026-09-10T21:07:38.679Z,2026-09-10T21:07:38.679Z,active,FALSE,new
